TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS1_SED_1_FLUX [10^-3 kg s^-1],NS1_SED_2_FLUX [10^-3 kg s^-1],NS1_SED_1_BEDLOAD_FLUX [10^-3 kg s^-1],NS1_SED_2_BEDLOAD_FLUX [10^-3 kg s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_SED_1_FLUX [10^-3 kg s^-1],NS2_SED_2_FLUX [10^-3 kg s^-1],NS2_SED_1_BEDLOAD_FLUX [10^-3 kg s^-1],NS2_SED_2_BEDLOAD_FLUX [10^-3 kg s^-1],NS3_FLOW [m^3 s^-1],NS3_SALT_FLUX [psu m^3 s^-1],NS3_TEMP_FLUX [degrees celsius m^3 s^-1],NS3_SED_1_FLUX [10^-3 kg s^-1],NS3_SED_2_FLUX [10^-3 kg s^-1],NS3_SED_1_BEDLOAD_FLUX [10^-3 kg s^-1],NS3_SED_2_BEDLOAD_FLUX [10^-3 kg s^-1]
04/01/2013 09:00:02, -0.2139060E+05, -0.7615148E+06, -0.3461276E+06,  0.1464367E+03,  0.5468167E+03,  0.0000000E+00,  0.0000000E+00, -0.6257255E+01, -0.2283579E+03, -0.1504705E+03,  0.2887536E-08, -0.7883389E-02,  0.0000000E+00,  0.0000000E+00,  0.7405658E+02,  0.4301877E+04,  0.2801218E+04, -0.1117506E-12,  0.3901612E+01,  0.0000000E+00,  0.0000000E+00
04/01/2013 10:00:08, -0.1561472E+05, -0.5546682E+06, -0.2168741E+06,  0.7584404E+02,  0.4927596E+03,  0.0000000E+00,  0.0000000E+00, -0.4035396E+01, -0.1504361E+03, -0.9533762E+02,  0.2115614E-08, -0.4538812E-02,  0.0000000E+00,  0.0000000E+00, -0.3867268E+02,  0.1489591E+03, -0.5667806E+03, -0.7277488E-13,  0.4468752E-01,  0.0000000E+00,  0.0000000E+00
04/01/2013 11:00:01, -0.1423985E+05, -0.5039840E+06, -0.1851628E+06,  0.1279288E+02,  0.4143213E+03,  0.0000000E+00,  0.0000000E+00, -0.1297695E+01, -0.5224150E+02, -0.2857809E+02,  0.9040034E-09, -0.1564109E-02,  0.0000000E+00,  0.0000000E+00, -0.2220490E+03, -0.6254793E+04, -0.5899122E+04, -0.4918719E-13,  0.2241372E-03,  0.0000000E+00,  0.0000000E+00
04/01/2013 12:00:02, -0.3163967E+05, -0.1120614E+07, -0.5804535E+06,  0.1005890E-04,  0.3306490E+03,  0.0000000E+00,  0.0000000E+00, -0.6535060E+01, -0.2341742E+03, -0.1597630E+03,  0.8309343E-09, -0.1487747E-02,  0.0000000E+00,  0.0000000E+00, -0.2849036E+03, -0.8527073E+04, -0.7755288E+04, -0.3191199E-13,  0.1198123E-04,  0.0000000E+00,  0.0000000E+00
04/01/2013 13:00:04, -0.2563551E+05, -0.9063060E+06, -0.4517944E+06, -0.2992339E-13,  0.2897974E+03,  0.0000000E+00,  0.0000000E+00, -0.5418942E+01, -0.1947173E+03, -0.1324452E+03,  0.7587035E-09, -0.8067226E-03,  0.0000000E+00,  0.0000000E+00, -0.3550778E+03, -0.1094652E+05, -0.9786432E+04, -0.2648377E-13,  0.2586986E-05,  0.0000000E+00,  0.0000000E+00
04/01/2013 14:00:05, -0.2708571E+05, -0.9571633E+06, -0.4924549E+06, -0.4568877E-13,  0.2549085E+03,  0.0000000E+00,  0.0000000E+00, -0.9125720E+01, -0.3256942E+03, -0.2244499E+03,  0.8756985E-09, -0.6495226E-03,  0.0000000E+00,  0.0000000E+00, -0.4067355E+03, -0.1268579E+05, -0.1126539E+05, -0.1431999E-13,  0.5999302E-06,  0.0000000E+00,  0.0000000E+00
04/01/2013 15:00:01, -0.8914459E+04, -0.3109306E+06, -0.8411577E+05, -0.6615449E-13,  0.2529687E+03,  0.0000000E+00,  0.0000000E+00, -0.1117330E+02, -0.3978423E+03, -0.2752737E+03,  0.9166111E-09, -0.9410504E-03,  0.0000000E+00,  0.0000000E+00, -0.3922329E+03, -0.1230730E+05, -0.1089088E+05, -0.4967608E-14,  0.9664994E-07,  0.0000000E+00,  0.0000000E+00
04/01/2013 16:00:09, -0.1023587E+05, -0.3577141E+06, -0.1130332E+06, -0.8487549E-13,  0.2512214E+03,  0.0000000E+00,  0.0000000E+00, -0.7928062E+01, -0.2827690E+03, -0.1947598E+03,  0.5898000E-09, -0.3906719E-03,  0.0000000E+00,  0.0000000E+00, -0.4453555E+03, -0.1401465E+05, -0.1237979E+05, -0.6701767E-15,  0.3245498E-07,  0.0000000E+00,  0.0000000E+00
04/01/2013 17:00:09, -0.1183520E+05, -0.4145233E+06, -0.1470780E+06, -0.1060100E-12,  0.2565182E+03,  0.0000000E+00,  0.0000000E+00, -0.1660766E+02, -0.5874105E+03, -0.4084646E+03,  0.8065633E-09, -0.3754669E-03,  0.0000000E+00,  0.0000000E+00, -0.3578436E+03, -0.1126312E+05, -0.9945646E+04, -0.4353268E-15,  0.2828790E-04,  0.0000000E+00,  0.0000000E+00
04/01/2013 18:00:00,  0.1774973E+05,  0.6370831E+06,  0.5343968E+06,  0.4113936E-11,  0.2874073E+03,  0.0000000E+00,  0.0000000E+00, -0.1192413E+02, -0.4211641E+03, -0.2913157E+03,  0.5784141E-09, -0.1395704E-03,  0.0000000E+00,  0.0000000E+00, -0.3249206E+03, -0.1022775E+05, -0.9028716E+04, -0.2189022E-15,  0.5594923E-05,  0.0000000E+00,  0.0000000E+00
04/01/2013 19:00:02,  0.1037733E+05,  0.3761608E+06,  0.3881479E+06, -0.1243539E-12,  0.2972094E+03,  0.0000000E+00,  0.0000000E+00, -0.1429491E+02, -0.5033593E+03, -0.3468334E+03,  0.5595092E-09, -0.8433223E-04,  0.0000000E+00,  0.0000000E+00, -0.3569977E+03, -0.1123813E+05, -0.9917862E+04, -0.9362665E-16,  0.4092084E-05,  0.0000000E+00,  0.0000000E+00
04/01/2013 20:00:06,  0.1046570E+05,  0.3804352E+06,  0.4106403E+06, -0.1254086E-12,  0.3202269E+03,  0.0000000E+00,  0.0000000E+00, -0.2271748E+02, -0.7964350E+03, -0.5464970E+03, -0.4526365E+00, -0.8348446E+01,  0.0000000E+00,  0.0000000E+00, -0.2016349E+03, -0.6347644E+04, -0.5600472E+04, -0.1628830E-15,  0.2816868E-04,  0.0000000E+00,  0.0000000E+00
04/01/2013 21:00:04,  0.2340604E+05,  0.8412938E+06,  0.7216175E+06, -0.6381863E-14,  0.3533659E+03,  0.0000000E+00,  0.0000000E+00, -0.1717307E+02, -0.6014879E+03, -0.4102627E+03, -0.5505094E-01, -0.3878572E+02,  0.0000000E+00,  0.0000000E+00, -0.4563702E+02, -0.6389843E+03, -0.9199246E+03, -0.1572563E-12,  0.1227412E+00,  0.0000000E+00,  0.0000000E+00
04/01/2013 22:00:06,  0.1922552E+05,  0.6940091E+06,  0.6449981E+06,  0.2466205E-11,  0.3709480E+03,  0.0000000E+00,  0.0000000E+00, -0.6747381E+01, -0.2376937E+03, -0.1568485E+03,  0.1750592E-12, -0.2346617E+02,  0.0000000E+00,  0.0000000E+00, -0.1362263E+03, -0.3306936E+04, -0.3355399E+04, -0.9854980E-13,  0.1108872E+00,  0.0000000E+00,  0.0000000E+00
04/01/2013 23:00:02,  0.1980423E+05,  0.7158098E+06,  0.6742432E+06,  0.2794932E-10,  0.3914941E+03,  0.0000000E+00,  0.0000000E+00, -0.1507044E+02, -0.5264014E+03, -0.3559348E+03,  0.2030910E-10, -0.2245146E+02,  0.0000000E+00,  0.0000000E+00, -0.3506919E+02,  0.4434802E+02, -0.4791002E+03, -0.9861507E-13,  0.8998141E-01,  0.0000000E+00,  0.0000000E+00
05/01/2013 00:00:04,  0.2523056E+05,  0.9094816E+06,  0.8081822E+06,  0.1647594E-09,  0.4058595E+03,  0.0000000E+00,  0.0000000E+00, -0.6886618E+01, -0.2420997E+03, -0.1592780E+03,  0.5775320E-10, -0.6823312E+01,  0.0000000E+00,  0.0000000E+00,  0.2075903E+02,  0.2169414E+04,  0.1223282E+04, -0.1483145E-12,  0.9041911E-01,  0.0000000E+00,  0.0000000E+00
05/01/2013 01:00:08,  0.2352671E+05,  0.8499596E+06,  0.7804426E+06,  0.5249966E-09,  0.4089572E+03,  0.0000000E+00,  0.0000000E+00,  0.1033648E+01,  0.2700781E+02,  0.4066901E+02,  0.6747974E-10, -0.4043287E+01,  0.0000000E+00,  0.0000000E+00, -0.9706348E+02, -0.1785254E+04, -0.2153625E+04, -0.1046322E-12,  0.5577387E-01,  0.0000000E+00,  0.0000000E+00
05/01/2013 02:00:01,  0.2460869E+05,  0.8895954E+06,  0.8152506E+06,  0.9839369E-09,  0.4149319E+03,  0.0000000E+00,  0.0000000E+00, -0.5608994E+01, -0.1982324E+03, -0.1268327E+03,  0.1828580E-09, -0.2524217E+01,  0.0000000E+00,  0.0000000E+00, -0.2759939E+02,  0.4540555E+03, -0.2047599E+03, -0.1094341E-12,  0.4035673E-01,  0.0000000E+00,  0.0000000E+00
05/01/2013 03:00:01,  0.1043084E+05,  0.3866506E+06,  0.5018425E+06,  0.1009563E+00,  0.4105590E+03,  0.0000000E+00,  0.0000000E+00, -0.1755088E+01, -0.6578503E+02, -0.3189712E+02,  0.2752605E-09, -0.8908055E+00,  0.0000000E+00,  0.0000000E+00, -0.1344771E+02,  0.1185532E+04,  0.3060456E+03, -0.1441049E-12,  0.3723945E-01,  0.0000000E+00,  0.0000000E+00
05/01/2013 04:00:07,  0.1271234E+05,  0.4680062E+06,  0.5539249E+06,  0.1878377E+01,  0.4172578E+03,  0.0000000E+00,  0.0000000E+00, -0.1202629E+01, -0.4597797E+02, -0.1952919E+02,  0.3163808E-09, -0.3620707E+00,  0.0000000E+00,  0.0000000E+00, -0.5227824E+02, -0.1045474E+03, -0.7970248E+03, -0.1128913E-12,  0.2606507E-01,  0.0000000E+00,  0.0000000E+00
05/01/2013 05:00:04,  0.1277491E+05,  0.4700472E+06,  0.5529210E+06,  0.4646077E+01,  0.4204637E+03,  0.0000000E+00,  0.0000000E+00, -0.1527615E+01, -0.5656107E+02, -0.2828722E+02,  0.3899669E-09, -0.1214397E+00,  0.0000000E+00,  0.0000000E+00, -0.2564775E+02,  0.7306355E+03, -0.6633142E+02, -0.1143500E-12,  0.1815086E-01,  0.0000000E+00,  0.0000000E+00
05/01/2013 06:00:06, -0.5307190E+04, -0.1724855E+06,  0.1394819E+06,  0.6981557E+01,  0.4041847E+03,  0.0000000E+00,  0.0000000E+00, -0.1488670E+01, -0.5517995E+02, -0.2730621E+02,  0.4239681E-09, -0.4919846E-01,  0.0000000E+00,  0.0000000E+00,  0.1663857E+02,  0.2248065E+04,  0.1177900E+04, -0.1160771E-12,  0.8398836E+01,  0.0000000E+00,  0.0000000E+00
05/01/2013 07:00:08, -0.1525820E+04, -0.3804661E+05,  0.2153782E+06,  0.6004695E-03,  0.3895619E+03,  0.0000000E+00,  0.0000000E+00, -0.3198514E+00, -0.1531135E+02,  0.1666672E+01,  0.3883366E-09, -0.2719904E-01,  0.0000000E+00,  0.0000000E+00,  0.4593365E+02,  0.3357029E+04,  0.2057701E+04, -0.1233548E-12,  0.3723018E+02,  0.0000000E+00,  0.0000000E+00
05/01/2013 08:00:06, -0.1440368E+04, -0.3497873E+05,  0.2084922E+06,  0.1184779E-08,  0.3731381E+03,  0.0000000E+00,  0.0000000E+00,  0.2549608E+01,  0.8277895E+02,  0.7241812E+02,  0.2913246E-09, -0.1208251E-01,  0.0000000E+00,  0.0000000E+00,  0.2538966E+02,  0.2673528E+04,  0.1449725E+04, -0.1242104E-12,  0.2577609E+02,  0.0000000E+00,  0.0000000E+00
05/01/2013 09:00:06, -0.3231511E+05, -0.1132052E+07, -0.4981055E+06,  0.1603917E-09,  0.3524821E+03,  0.0000000E+00,  0.0000000E+00,  0.5124439E+01,  0.1706452E+03,  0.1363231E+03,  0.2117420E-09, -0.5213991E-02,  0.0000000E+00,  0.0000000E+00, -0.2139975E+02,  0.9072846E+03,  0.4475580E+02, -0.1012978E-12,  0.3721258E+00,  0.0000000E+00,  0.0000000E+00
05/01/2013 10:00:03, -0.2557136E+05, -0.8927768E+06, -0.3630402E+06,  0.7844188E-11,  0.3681981E+03,  0.0000000E+00,  0.0000000E+00,  0.1146744E+02,  0.3864961E+03,  0.2956485E+03,  0.4087624E-10, -0.2248660E-02,  0.0000000E+00,  0.0000000E+00, -0.1834868E+03, -0.4866096E+04, -0.4705972E+04, -0.6783139E-13,  0.2816345E-02,  0.0000000E+00,  0.0000000E+00
05/01/2013 11:00:06, -0.2484126E+05, -0.8673904E+06, -0.3630272E+06,  0.3399368E-12,  0.3945628E+03,  0.0000000E+00,  0.0000000E+00,  0.1097842E+02,  0.3701476E+03,  0.2826973E+03,  0.3751855E-10, -0.9283682E-03,  0.0000000E+00,  0.0000000E+00, -0.3041703E+03, -0.9098742E+04, -0.8217064E+04,  0.1051565E-08,  0.9868601E-03,  0.0000000E+00,  0.0000000E+00
05/01/2013 12:00:03, -0.3873172E+05, -0.1361388E+07, -0.6943838E+06,  0.1215113E-12,  0.4226026E+03,  0.0000000E+00,  0.0000000E+00,  0.9515328E+01,  0.3208471E+03,  0.2448310E+03,  0.3796840E-10, -0.4342605E-03,  0.0000000E+00,  0.0000000E+00, -0.3391167E+03, -0.1046282E+05, -0.9290349E+04,  0.9113287E-22,  0.1745440E-01,  0.0000000E+00,  0.0000000E+00
05/01/2013 13:00:08, -0.3389623E+05, -0.1190382E+07, -0.6090079E+06,  0.9774296E-13,  0.4783015E+03,  0.0000000E+00,  0.0000000E+00,  0.9752323E+01,  0.3289391E+03,  0.2507141E+03,  0.3863010E-10, -0.2110576E-03,  0.0000000E+00,  0.0000000E+00, -0.3898757E+03, -0.1215931E+05, -0.1073226E+05, -0.6603471E-19,  0.1668665E-01,  0.0000000E+00,  0.0000000E+00
05/01/2013 14:00:00, -0.3423634E+05, -0.1203388E+07, -0.6428336E+06,  0.7601684E-14,  0.5460027E+03,  0.0000000E+00,  0.0000000E+00,  0.5878737E+01,  0.1980426E+03,  0.1493671E+03,  0.3324096E-10, -0.1107015E-03,  0.0000000E+00,  0.0000000E+00, -0.4519969E+03, -0.1422091E+05, -0.1249238E+05, -0.5879432E-19,  0.2337188E-02,  0.0000000E+00,  0.0000000E+00
05/01/2013 15:00:02, -0.1731669E+05, -0.6032838E+06, -0.2806357E+06,  0.2817102E-13,  0.6483703E+03,  0.0000000E+00,  0.0000000E+00, -0.6256199E+01, -0.2129366E+03, -0.1649063E+03,  0.2719562E-10, -0.2154456E-02,  0.0000000E+00,  0.0000000E+00, -0.4029807E+03, -0.1269625E+05, -0.1114238E+05,  0.9819944E-13,  0.2507601E-03,  0.0000000E+00,  0.0000000E+00
05/01/2013 16:00:04, -0.1905510E+05, -0.6663145E+06, -0.3321486E+06,  0.3282756E-12,  0.7690635E+03,  0.0000000E+00,  0.0000000E+00, -0.6961812E+01, -0.2377155E+03, -0.1816251E+03,  0.3787235E-10, -0.3293319E-02,  0.0000000E+00,  0.0000000E+00, -0.4848389E+03, -0.1527977E+05, -0.1340436E+05,  0.4870832E-28,  0.5136060E-04,  0.0000000E+00,  0.0000000E+00
05/01/2013 17:00:01, -0.2026498E+05, -0.7109045E+06, -0.3714914E+06,  0.1813591E-02,  0.1003940E+04,  0.0000000E+00,  0.0000000E+00, -0.1759013E+02, -0.6037218E+03, -0.4566002E+03,  0.3409011E-09, -0.3817080E-02,  0.0000000E+00,  0.0000000E+00, -0.5119555E+03, -0.1613621E+05, -0.1415123E+05,  0.6201019E-05,  0.5259960E-03,  0.0000000E+00,  0.0000000E+00
05/01/2013 18:00:03,  0.2875308E+05,  0.1028410E+07,  0.7347819E+06,  0.1461100E+01,  0.1573811E+04,  0.0000000E+00,  0.0000000E+00, -0.2307051E+02, -0.8014101E+03, -0.5958938E+03, -0.6467612E+00, -0.1276826E+02,  0.0000000E+00,  0.0000000E+00, -0.3862184E+03, -0.1217383E+05, -0.1067325E+05,  0.2649982E-12,  0.1454455E-03,  0.0000000E+00,  0.0000000E+00
05/01/2013 19:00:09,  0.1711806E+05,  0.6140368E+06,  0.4889891E+06,  0.2059473E+00,  0.2173826E+04,  0.0000000E+00,  0.0000000E+00, -0.2016853E+02, -0.7083093E+03, -0.5185643E+03, -0.5580147E-01, -0.7553947E+02,  0.0000000E+00,  0.0000000E+00, -0.3423011E+03, -0.1079012E+05, -0.9457461E+04,  0.9056821E-27,  0.1566447E-04,  0.0000000E+00,  0.0000000E+00
05/01/2013 20:00:07,  0.1721759E+05,  0.6171902E+06,  0.5097873E+06,  0.3664793E-09,  0.2707892E+04,  0.0000000E+00,  0.0000000E+00, -0.2263395E+02, -0.8006998E+03, -0.5797353E+03, -0.8241808E-01, -0.5309755E+02,  0.0000000E+00,  0.0000000E+00, -0.2395658E+03, -0.7552074E+04, -0.6617501E+04, -0.2661052E-31,  0.8053325E-04,  0.0000000E+00,  0.0000000E+00
05/01/2013 21:00:04,  0.3925488E+05,  0.1399641E+07,  0.1023194E+07,  0.3546674E-09,  0.3314835E+04,  0.0000000E+00,  0.0000000E+00, -0.1892976E+02, -0.6738713E+03, -0.4826109E+03, -0.5198453E-12, -0.4931034E+02,  0.0000000E+00,  0.0000000E+00, -0.1104070E+03, -0.3137944E+04, -0.2903666E+04, -0.6647577E-25,  0.9777468E+00,  0.0000000E+00,  0.0000000E+00
05/01/2013 22:00:04,  0.3102789E+05,  0.1107918E+07,  0.8566291E+06,  0.7138083E-09,  0.3864336E+04,  0.0000000E+00,  0.0000000E+00, -0.1630877E+02, -0.5829237E+03, -0.4142356E+03,  0.2937501E-12, -0.2848854E+02,  0.0000000E+00,  0.0000000E+00, -0.4414473E+02, -0.3705222E+03, -0.7894490E+03, -0.5304019E-23,  0.2469223E+01,  0.0000000E+00,  0.0000000E+00
05/01/2013 23:00:04,  0.3189903E+05,  0.1139232E+07,  0.8897102E+06,  0.8623733E-09,  0.4433443E+04,  0.0000000E+00,  0.0000000E+00, -0.8089694E+01, -0.2913555E+03, -0.2036587E+03,  0.1024864E-10, -0.8754066E+01,  0.0000000E+00,  0.0000000E+00, -0.2906750E+02,  0.2050005E+03, -0.3368619E+03, -0.4151444E-22,  0.2205612E+01,  0.0000000E+00,  0.0000000E+00
06/01/2013 00:00:06,  0.3157994E+05,  0.1128589E+07,  0.8896597E+06,  0.7340735E-09,  0.5028149E+04,  0.0000000E+00,  0.0000000E+00, -0.5814314E+01, -0.2146633E+03, -0.1450089E+03,  0.1169460E-10, -0.5791342E+01,  0.0000000E+00,  0.0000000E+00,  0.2645157E+02,  0.1943526E+04,  0.1189011E+04, -0.7857008E-22,  0.1678763E+01,  0.0000000E+00,  0.0000000E+00
06/01/2013 01:00:06,  0.3048063E+05,  0.1091270E+07,  0.8713241E+06,  0.5093893E-09,  0.5624873E+04,  0.0000000E+00,  0.0000000E+00, -0.7301388E+00, -0.3732156E+02, -0.1544704E+02,  0.9624196E-11, -0.2535783E+01,  0.0000000E+00,  0.0000000E+00,  0.2351678E+02,  0.1799042E+04,  0.1082673E+04, -0.9704229E-22,  0.1199787E+01,  0.0000000E+00,  0.0000000E+00
06/01/2013 02:00:08,  0.3194824E+05,  0.1144896E+07,  0.9069388E+06,  0.3263707E-09,  0.6163473E+04,  0.0000000E+00,  0.0000000E+00, -0.8976991E+00, -0.4070654E+02, -0.2026881E+02,  0.1135449E-10, -0.1209699E+01,  0.0000000E+00,  0.0000000E+00,  0.9580803E+01,  0.1279881E+04,  0.6647123E+03, -0.1271760E-21,  0.8066743E+00,  0.0000000E+00,  0.0000000E+00
06/01/2013 03:00:07,  0.2258202E+04,  0.9128569E+05,  0.2372933E+06,  0.1567609E-09,  0.6307314E+04,  0.0000000E+00,  0.0000000E+00,  0.1091216E+00, -0.4766289E+01,  0.5170746E+01,  0.1376685E-10, -0.5337039E+00,  0.0000000E+00,  0.0000000E+00,  0.2663163E+02,  0.1772323E+04,  0.1115554E+04, -0.1577976E-21,  0.5508633E+00,  0.0000000E+00,  0.0000000E+00
06/01/2013 04:00:01,  0.8195433E+04,  0.3028424E+06,  0.3648946E+06,  0.1804705E-10,  0.6430790E+04,  0.0000000E+00,  0.0000000E+00,  0.3478988E+01,  0.1124193E+03,  0.9104652E+02,  0.1219471E-10, -0.1673042E+00,  0.0000000E+00,  0.0000000E+00, -0.5937122E+01,  0.6775235E+03,  0.1879133E+03, -0.2025746E-21,  0.3679365E+00,  0.0000000E+00,  0.0000000E+00
06/01/2013 05:00:07,  0.9670053E+04,  0.3552604E+06,  0.3892231E+06, -0.3534410E-11,  0.6477736E+04,  0.0000000E+00,  0.0000000E+00,  0.3207925E+01,  0.1033286E+03,  0.8408180E+02,  0.1287434E-10, -0.7696754E-01,  0.0000000E+00,  0.0000000E+00, -0.1951067E+02,  0.1721647E+03, -0.2171100E+03, -0.2281116E-21,  0.2356161E+00,  0.0000000E+00,  0.0000000E+00
06/01/2013 06:00:08, -0.1918285E+05, -0.6698887E+06, -0.2729356E+06, -0.4814373E-11,  0.6251875E+04,  0.0000000E+00,  0.0000000E+00,  0.5978973E+01,  0.1983927E+03,  0.1551382E+03,  0.1004099E-10, -0.2262920E-01,  0.0000000E+00,  0.0000000E+00, -0.5005505E+02, -0.8905315E+03, -0.1098520E+04, -0.2340137E-21,  0.1451003E+00,  0.0000000E+00,  0.0000000E+00
06/01/2013 07:00:04, -0.1122864E+05, -0.3882382E+06, -0.1121672E+06, -0.5822541E-11,  0.6254647E+04,  0.0000000E+00,  0.0000000E+00,  0.4599964E+01,  0.1517971E+03,  0.1196032E+03,  0.1025286E-10, -0.8029317E-02,  0.0000000E+00,  0.0000000E+00, -0.2308684E+02, -0.2213116E+02, -0.3470701E+03, -0.2341048E-21,  0.1057131E+00,  0.0000000E+00,  0.0000000E+00
06/01/2013 08:00:06, -0.1181538E+05, -0.4099859E+06, -0.1431912E+06, -0.6221962E-11,  0.6197744E+04,  0.0000000E+00,  0.0000000E+00,  0.1168342E+02,  0.3944448E+03,  0.3012669E+03,  0.2061245E-11, -0.3461274E-02,  0.0000000E+00,  0.0000000E+00, -0.1106180E+03, -0.2930649E+04, -0.2816576E+04, -0.2574437E-21,  0.6007429E-01,  0.0000000E+00,  0.0000000E+00
06/01/2013 09:00:05, -0.3376183E+05, -0.1189948E+07, -0.6565592E+06, -0.5811521E-11,  0.5968244E+04,  0.0000000E+00,  0.0000000E+00,  0.1224940E+02,  0.4139042E+03,  0.3157604E+03,  0.1841276E-11, -0.1469778E-02,  0.0000000E+00,  0.0000000E+00, -0.2258228E+03, -0.6803383E+04, -0.6085711E+04, -0.1746087E-21,  0.2309818E-01,  0.0000000E+00,  0.0000000E+00
06/01/2013 10:00:09, -0.2728438E+05, -0.9595394E+06, -0.5321584E+06, -0.7080533E-11,  0.5946244E+04,  0.0000000E+00,  0.0000000E+00,  0.8907670E+01,  0.3009069E+03,  0.2296313E+03,  0.1831753E-11, -0.7236097E-03,  0.0000000E+00,  0.0000000E+00, -0.1901195E+03, -0.5794978E+04, -0.5149669E+04, -0.9572282E-22,  0.8917745E-02,  0.0000000E+00,  0.0000000E+00
06/01/2013 11:00:02, -0.2846589E+05, -0.1000340E+07, -0.5780298E+06, -0.7897599E-11,  0.5811099E+04,  0.0000000E+00,  0.0000000E+00,  0.2053771E+02,  0.6950645E+03,  0.5292457E+03,  0.1527991E-11, -0.3029859E-03,  0.0000000E+00,  0.0000000E+00, -0.3319653E+03, -0.1038222E+05, -0.9099636E+04, -0.5919910E-22,  0.2713289E-02,  0.0000000E+00,  0.0000000E+00
06/01/2013 12:00:09, -0.5041126E+05, -0.1778670E+07, -0.1096501E+07, -0.6971176E-11,  0.5535385E+04,  0.0000000E+00,  0.0000000E+00,  0.1560283E+02,  0.5282151E+03,  0.4020923E+03,  0.1191735E-11, -0.1250840E-03,  0.0000000E+00,  0.0000000E+00, -0.4774753E+03, -0.1505921E+05, -0.1313798E+05,  0.2196498E-09,  0.1000966E-03,  0.0000000E+00,  0.0000000E+00
06/01/2013 13:00:02, -0.4384658E+05, -0.1546100E+07, -0.9852545E+06, -0.6811900E-11,  0.5522238E+04,  0.0000000E+00,  0.0000000E+00,  0.5963990E+01,  0.2017922E+03,  0.1536564E+03,  0.2005719E-11, -0.8091515E-04,  0.0000000E+00,  0.0000000E+00, -0.3026052E+03, -0.9546434E+04, -0.8325231E+04,  0.2345661E-16,  0.3622062E-04,  0.0000000E+00,  0.0000000E+00
06/01/2013 14:00:08, -0.4439335E+05, -0.1566551E+07, -0.1037000E+07, -0.6183926E-11,  0.5597577E+04,  0.0000000E+00,  0.0000000E+00,  0.1735562E+02,  0.5878082E+03,  0.4472114E+03,  0.8138764E-11, -0.5069322E-04,  0.0000000E+00,  0.0000000E+00, -0.4576653E+03, -0.1444162E+05, -0.1258942E+05,  0.2081925E-32,  0.1400047E-04,  0.0000000E+00,  0.0000000E+00
06/01/2013 15:00:02, -0.2727204E+05, -0.9592920E+06, -0.6895477E+06, -0.5219784E-11,  0.5709610E+04,  0.0000000E+00,  0.0000000E+00,  0.1373881E+02,  0.4653217E+03,  0.3539370E+03,  0.3159857E-10, -0.2694748E-04,  0.0000000E+00,  0.0000000E+00, -0.4632998E+03, -0.1462076E+05, -0.1274171E+05,  0.4881854E-05,  0.3990919E-03,  0.0000000E+00,  0.0000000E+00
06/01/2013 16:00:06, -0.2767467E+05, -0.9742602E+06, -0.7307174E+06, -0.2182371E-11,  0.5538272E+04,  0.0000000E+00,  0.0000000E+00,  0.1907848E+02,  0.6459625E+03,  0.4913961E+03,  0.1823026E-09, -0.2761145E-04,  0.0000000E+00,  0.0000000E+00, -0.3079300E+03, -0.9718176E+04, -0.8466685E+04,  0.1707068E-19,  0.1149826E-03,  0.0000000E+00,  0.0000000E+00
06/01/2013 17:00:03, -0.3207676E+05, -0.1130606E+07, -0.8575371E+06, -0.2476031E-11,  0.5373825E+04,  0.0000000E+00,  0.0000000E+00,  0.3587109E+02,  0.1215157E+04,  0.9244719E+03, -0.1755903E-01, -0.4955084E-01,  0.0000000E+00,  0.0000000E+00, -0.5659592E+03, -0.1786252E+05, -0.1555788E+05,  0.5500837E-05,  0.2718629E+00,  0.0000000E+00,  0.0000000E+00
06/01/2013 18:00:00,  0.3219589E+05,  0.1150253E+07,  0.5647881E+06, -0.3878694E-11,  0.5612078E+04,  0.0000000E+00,  0.0000000E+00,  0.1285249E+02,  0.4346788E+03,  0.3307721E+03, -0.3010440E-12, -0.5559430E+00,  0.0000000E+00,  0.0000000E+00, -0.4620041E+03, -0.1458237E+05, -0.1269731E+05,  0.2936900E+01,  0.1623387E+01,  0.0000000E+00,  0.0000000E+00
06/01/2013 19:00:08,  0.1742027E+05,  0.6235900E+06,  0.2210761E+06, -0.4529245E-11,  0.5043670E+04,  0.0000000E+00,  0.0000000E+00,  0.1819039E+02,  0.6144063E+03,  0.4678038E+03,  0.1711262E-11, -0.1095203E+01,  0.0000000E+00,  0.0000000E+00, -0.3938894E+03, -0.1243312E+05, -0.1082279E+05,  0.3198349E-16,  0.2407945E-02,  0.0000000E+00,  0.0000000E+00
06/01/2013 20:00:05,  0.1500808E+05,  0.5358532E+06,  0.1604198E+06, -0.5070373E-11,  0.4365328E+04,  0.0000000E+00,  0.0000000E+00,  0.2081354E+02,  0.7030286E+03,  0.5353719E+03,  0.7904474E-11, -0.7579253E+00,  0.0000000E+00,  0.0000000E+00, -0.5126634E+03, -0.1618314E+05, -0.1408313E+05,  0.4388978E-05,  0.3956288E+00,  0.0000000E+00,  0.0000000E+00
